company_id,industry,snapshot_date,p_default_6m,flagged,tier
CMP100876,IT Services,2026-08-31,0.0178,True,Watch
CMP101454,Retail,2026-08-31,0.0178,True,Watch
CMP101616,Manufacturing,2026-08-31,0.0178,True,Watch
CMP102967,Retail,2026-08-31,0.0177,True,Watch
CMP102569,FMCG,2026-08-31,0.0177,True,Watch
CMP102383,Manufacturing,2026-08-31,0.0177,True,Watch
CMP100687,FMCG,2026-08-31,0.0177,True,Watch
CMP101525,Manufacturing,2026-08-31,0.0177,True,Watch
CMP100641,Pharma,2026-08-31,0.0177,True,Watch
CMP100907,Manufacturing,2026-08-31,0.0176,True,Watch
CMP101509,Construction,2026-08-31,0.0176,True,Watch
CMP100164,Logistics,2026-08-31,0.0176,True,Watch
CMP102526,FMCG,2026-08-31,0.0176,True,Watch
CMP100605,Pharma,2026-08-31,0.0176,True,Watch
CMP100349,Manufacturing,2026-08-31,0.0176,True,Watch
CMP102544,Logistics,2026-08-31,0.0176,True,Watch
CMP100104,Construction,2026-08-31,0.0176,True,Watch
CMP101714,Retail,2026-08-31,0.0175,True,Watch
CMP101912,FMCG,2026-08-31,0.0175,True,Watch
CMP102038,Logistics,2026-08-31,0.0175,True,Watch
CMP102494,FMCG,2026-08-31,0.0175,True,Watch
CMP101813,Retail,2026-08-31,0.0175,True,Watch
CMP102216,Manufacturing,2026-08-31,0.0175,True,Watch
CMP102770,Manufacturing,2026-08-31,0.0175,True,Watch
CMP102392,Retail,2026-08-31,0.0174,True,Watch
CMP101588,Retail,2026-08-31,0.0174,True,Watch
CMP102468,Logistics,2026-08-31,0.0174,True,Watch
CMP101471,Manufacturing,2026-08-31,0.0174,True,Watch
CMP100654,Pharma,2026-08-31,0.0174,True,Watch
CMP100018,Pharma,2026-08-31,0.0174,True,Watch
CMP101370,Manufacturing,2026-08-31,0.0174,True,Watch
CMP101537,Construction,2026-08-31,0.0174,True,Watch
CMP102817,Logistics,2026-08-31,0.0174,True,Watch
CMP102547,Manufacturing,2026-08-31,0.0174,True,Watch
CMP101863,Logistics,2026-08-31,0.0174,True,Watch
CMP102395,FMCG,2026-08-31,0.0174,True,Watch
CMP100723,FMCG,2026-08-31,0.0174,True,Watch
CMP101039,Manufacturing,2026-08-31,0.0173,True,Watch
CMP102356,IT Services,2026-08-31,0.0173,True,Watch
CMP101877,Retail,2026-08-31,0.0173,True,Watch
CMP102707,Retail,2026-08-31,0.0173,True,Watch
CMP100421,Manufacturing,2026-08-31,0.0173,True,Watch
CMP100561,Retail,2026-08-31,0.0173,True,Watch
CMP101069,IT Services,2026-08-31,0.0172,True,Watch
CMP101384,FMCG,2026-08-31,0.0172,True,Watch
CMP101944,Pharma,2026-08-31,0.0171,True,Watch
CMP102613,Construction,2026-08-31,0.0171,True,Watch
CMP100206,Manufacturing,2026-08-31,0.0171,True,Watch
CMP102521,Logistics,2026-08-31,0.0171,True,Watch
CMP101704,IT Services,2026-08-31,0.0171,True,Watch
CMP102957,Manufacturing,2026-08-31,0.017,True,Watch
CMP102706,FMCG,2026-08-31,0.017,True,Watch
CMP101834,Manufacturing,2026-08-31,0.017,True,Watch
CMP101380,IT Services,2026-08-31,0.017,True,Watch
CMP101761,Manufacturing,2026-08-31,0.0169,True,Watch
CMP102144,Retail,2026-08-31,0.0169,True,Watch
CMP102074,IT Services,2026-08-31,0.0169,True,Watch
CMP101979,Manufacturing,2026-08-31,0.0169,True,Watch
CMP101247,Manufacturing,2026-08-31,0.0169,True,Watch
CMP102194,Logistics,2026-08-31,0.0169,True,Watch
CMP102740,Manufacturing,2026-08-31,0.0169,True,Watch
CMP102825,Construction,2026-08-31,0.0169,True,Watch
CMP101756,Manufacturing,2026-08-31,0.0168,True,Watch
CMP102481,Retail,2026-08-31,0.0168,True,Watch
CMP102993,Logistics,2026-08-31,0.0168,True,Watch
CMP100200,Construction,2026-08-31,0.0168,True,Watch
CMP101984,Logistics,2026-08-31,0.0167,True,Watch
CMP100131,FMCG,2026-08-31,0.0167,True,Watch
CMP101814,Pharma,2026-08-31,0.0167,True,Watch
CMP100942,Manufacturing,2026-08-31,0.0167,True,Watch
CMP100637,Construction,2026-08-31,0.0167,True,Watch
CMP101074,Pharma,2026-08-31,0.0166,True,Watch
CMP100616,Construction,2026-08-31,0.0166,True,Watch
CMP100613,FMCG,2026-08-31,0.0166,True,Watch
CMP102326,Manufacturing,2026-08-31,0.0166,True,Watch
CMP101837,IT Services,2026-08-31,0.0166,True,Watch
CMP101871,IT Services,2026-08-31,0.0166,True,Watch
CMP100235,Pharma,2026-08-31,0.0166,True,Watch
CMP100611,Construction,2026-08-31,0.0166,True,Watch
CMP101463,Retail,2026-08-31,0.0166,True,Watch
CMP101698,FMCG,2026-08-31,0.0166,True,Watch
CMP102618,Pharma,2026-08-31,0.0165,True,Watch
CMP101735,Construction,2026-08-31,0.0165,True,Watch
CMP102980,Logistics,2026-08-31,0.0165,True,Watch
CMP102094,FMCG,2026-08-31,0.0165,True,Watch
CMP100321,IT Services,2026-08-31,0.0164,True,Watch
CMP102785,Construction,2026-08-31,0.0164,True,Watch
CMP100951,Retail,2026-08-31,0.0164,True,Watch
CMP102061,Retail,2026-08-31,0.0163,True,Watch
CMP102508,Logistics,2026-08-31,0.0163,True,Watch
CMP101025,Retail,2026-08-31,0.0163,True,Watch
CMP100041,Pharma,2026-08-31,0.0163,True,Watch
CMP102332,Pharma,2026-08-31,0.0163,True,Watch
CMP102405,Retail,2026-08-31,0.0163,True,Watch
CMP102517,Retail,2026-08-31,0.0162,True,Watch
CMP101902,Pharma,2026-08-31,0.0162,True,Watch
CMP101339,IT Services,2026-08-31,0.0162,True,Watch
CMP100341,FMCG,2026-08-31,0.0162,True,Watch
CMP102606,Logistics,2026-08-31,0.0162,True,Watch
CMP101246,Logistics,2026-08-31,0.0162,True,Watch
CMP100499,IT Services,2026-08-31,0.0161,True,Watch
CMP100067,Retail,2026-08-31,0.0161,True,Watch
CMP100761,Manufacturing,2026-08-31,0.0161,True,Watch
CMP102553,FMCG,2026-08-31,0.0161,True,Watch
CMP102266,Construction,2026-08-31,0.0161,True,Watch
CMP100724,Manufacturing,2026-08-31,0.016,True,Watch
CMP100155,Construction,2026-08-31,0.016,True,Watch
CMP100692,Retail,2026-08-31,0.016,True,Watch
CMP101139,Construction,2026-08-31,0.0159,True,Watch
CMP101242,Retail,2026-08-31,0.0159,True,Watch
CMP102204,Retail,2026-08-31,0.0159,True,Watch
CMP101430,FMCG,2026-08-31,0.0159,True,Watch
CMP102781,Manufacturing,2026-08-31,0.0159,True,Watch
CMP100824,Pharma,2026-08-31,0.0159,True,Watch
CMP102456,Logistics,2026-08-31,0.0159,True,Watch
CMP102495,Logistics,2026-08-31,0.0159,True,Watch
CMP102039,Construction,2026-08-31,0.0158,True,Watch
CMP101036,Retail,2026-08-31,0.0158,True,Watch
CMP102289,Retail,2026-08-31,0.0158,True,Watch
CMP100821,Logistics,2026-08-31,0.0158,True,Watch
CMP102271,Logistics,2026-08-31,0.0158,True,Watch
CMP100651,FMCG,2026-08-31,0.0158,True,Watch
CMP100739,IT Services,2026-08-31,0.0158,True,Watch
CMP100829,Retail,2026-08-31,0.0157,True,Watch
CMP101348,IT Services,2026-08-31,0.0157,True,Watch
CMP102776,Construction,2026-08-31,0.0157,True,Watch
CMP102818,IT Services,2026-08-31,0.0157,True,Watch
CMP102096,Manufacturing,2026-08-31,0.0157,True,Watch
CMP100160,Manufacturing,2026-08-31,0.0157,True,Watch
CMP100245,Pharma,2026-08-31,0.0156,True,Watch
CMP101196,Retail,2026-08-31,0.0156,True,Watch
CMP101829,IT Services,2026-08-31,0.0156,True,Watch
CMP102748,IT Services,2026-08-31,0.0156,True,Watch
CMP100709,IT Services,2026-08-31,0.0156,True,Watch
CMP102340,Manufacturing,2026-08-31,0.0156,True,Watch
CMP100809,FMCG,2026-08-31,0.0156,True,Watch
CMP100015,Retail,2026-08-31,0.0156,True,Watch
CMP100113,Logistics,2026-08-31,0.0156,True,Watch
CMP102499,IT Services,2026-08-31,0.0156,True,Watch
CMP101298,Construction,2026-08-31,0.0155,True,Watch
CMP100166,Pharma,2026-08-31,0.0155,True,Watch
CMP100361,Manufacturing,2026-08-31,0.0154,True,Watch
CMP102143,Pharma,2026-08-31,0.0154,True,Watch
CMP100359,Logistics,2026-08-31,0.0154,True,Watch
CMP102398,Manufacturing,2026-08-31,0.0154,True,Watch
CMP101496,Pharma,2026-08-31,0.0154,True,Watch
CMP100776,Logistics,2026-08-31,0.0154,True,Watch
CMP101325,Pharma,2026-08-31,0.0154,True,Watch
CMP101578,FMCG,2026-08-31,0.0153,True,Watch
CMP101155,Manufacturing,2026-08-31,0.0153,True,Watch
CMP102567,Manufacturing,2026-08-31,0.0153,True,Watch
CMP100941,Pharma,2026-08-31,0.0153,True,Watch
CMP100545,IT Services,2026-08-31,0.0153,True,Watch
CMP100377,IT Services,2026-08-31,0.0153,True,Watch
CMP100105,Construction,2026-08-31,0.0152,True,Watch
CMP102576,Construction,2026-08-31,0.0152,True,Watch
CMP102655,FMCG,2026-08-31,0.0152,True,Watch
CMP101499,Construction,2026-08-31,0.0152,True,Watch
CMP100630,FMCG,2026-08-31,0.0152,True,Watch
CMP101759,FMCG,2026-08-31,0.0152,True,Watch
CMP101805,Construction,2026-08-31,0.0151,True,Watch
CMP101661,Logistics,2026-08-31,0.0151,True,Watch
CMP101586,Retail,2026-08-31,0.0151,True,Watch
CMP100493,Retail,2026-08-31,0.0151,True,Watch
CMP101079,Retail,2026-08-31,0.0151,True,Watch
CMP100596,Construction,2026-08-31,0.0151,True,Watch
CMP101479,IT Services,2026-08-31,0.0151,True,Watch
CMP102790,Pharma,2026-08-31,0.0151,True,Watch
CMP101267,FMCG,2026-08-31,0.015,True,Watch
CMP100787,Retail,2026-08-31,0.015,True,Watch
CMP102541,IT Services,2026-08-31,0.0149,True,Watch
CMP102246,Retail,2026-08-31,0.0149,True,Watch
CMP102363,FMCG,2026-08-31,0.0149,True,Watch
CMP100312,Retail,2026-08-31,0.0149,True,Watch
CMP101702,Retail,2026-08-31,0.0149,True,Watch
CMP100516,Retail,2026-08-31,0.0149,True,Watch
CMP100219,IT Services,2026-08-31,0.0148,True,Watch
CMP102454,Logistics,2026-08-31,0.0148,True,Watch
CMP100797,Manufacturing,2026-08-31,0.0148,True,Watch
CMP101719,Pharma,2026-08-31,0.0148,True,Watch
CMP100054,Construction,2026-08-31,0.0148,True,Watch
CMP102956,Manufacturing,2026-08-31,0.0148,True,Watch
CMP102181,FMCG,2026-08-31,0.0148,True,Watch
CMP100846,IT Services,2026-08-31,0.0148,True,Watch
CMP102857,IT Services,2026-08-31,0.0147,True,Watch
CMP101232,Manufacturing,2026-08-31,0.0147,True,Watch
CMP102258,Manufacturing,2026-08-31,0.0147,True,Watch
CMP101653,Manufacturing,2026-08-31,0.0147,True,Watch
CMP102328,Logistics,2026-08-31,0.0147,True,Watch
CMP101352,Retail,2026-08-31,0.0146,True,Watch
CMP101507,IT Services,2026-08-31,0.0146,True,Watch
CMP102721,Pharma,2026-08-31,0.0146,True,Watch
CMP101955,FMCG,2026-08-31,0.0146,True,Watch
CMP102743,Construction,2026-08-31,0.0146,True,Watch
CMP101688,Logistics,2026-08-31,0.0146,True,Watch
CMP102641,Construction,2026-08-31,0.0146,True,Watch
CMP100884,Manufacturing,2026-08-31,0.0146,True,Watch
CMP101144,IT Services,2026-08-31,0.0146,True,Watch
CMP100944,IT Services,2026-08-31,0.0145,True,Watch
CMP102213,IT Services,2026-08-31,0.0144,True,Watch
CMP101088,IT Services,2026-08-31,0.0144,True,Watch
CMP100901,Retail,2026-08-31,0.0144,True,Watch
CMP102579,FMCG,2026-08-31,0.0144,True,Watch
CMP101316,Logistics,2026-08-31,0.0144,True,Watch
CMP101000,Manufacturing,2026-08-31,0.0143,True,Watch
CMP101072,IT Services,2026-08-31,0.0143,True,Watch
CMP100252,IT Services,2026-08-31,0.0143,True,Watch
CMP101114,FMCG,2026-08-31,0.0143,True,Watch
CMP102621,FMCG,2026-08-31,0.0143,True,Watch
CMP102281,Manufacturing,2026-08-31,0.0143,True,Watch
CMP101215,Logistics,2026-08-31,0.0143,True,Watch
CMP102432,Logistics,2026-08-31,0.0143,True,Watch
CMP101061,Logistics,2026-08-31,0.0143,True,Watch
CMP102011,Retail,2026-08-31,0.0142,True,Watch
CMP101568,IT Services,2026-08-31,0.0142,True,Watch
CMP102335,Construction,2026-08-31,0.0142,True,Watch
CMP101974,Manufacturing,2026-08-31,0.0142,True,Watch
CMP100987,Manufacturing,2026-08-31,0.0142,True,Watch
CMP100517,Construction,2026-08-31,0.0141,True,Watch
CMP101223,Construction,2026-08-31,0.0141,True,Watch
CMP102412,IT Services,2026-08-31,0.0141,True,Watch
CMP101763,Manufacturing,2026-08-31,0.0141,True,Watch
CMP100701,Retail,2026-08-31,0.0141,True,Watch
CMP101423,IT Services,2026-08-31,0.0141,True,Watch
CMP100189,Retail,2026-08-31,0.0141,True,Watch
CMP100533,Construction,2026-08-31,0.0141,True,Watch
CMP100165,IT Services,2026-08-31,0.014,True,Watch
CMP100889,Construction,2026-08-31,0.014,True,Watch
CMP101477,FMCG,2026-08-31,0.014,True,Watch
CMP100090,Manufacturing,2026-08-31,0.0139,True,Watch
CMP101500,Construction,2026-08-31,0.0139,True,Watch
CMP102905,Construction,2026-08-31,0.0139,True,Watch
CMP102612,IT Services,2026-08-31,0.0139,True,Watch
CMP100002,Pharma,2026-08-31,0.0139,True,Watch
CMP100390,Logistics,2026-08-31,0.0139,True,Watch
CMP102504,Retail,2026-08-31,0.0139,True,Watch
CMP102025,IT Services,2026-08-31,0.0139,True,Watch
CMP101564,Pharma,2026-08-31,0.0138,False,Not flagged
CMP100388,Manufacturing,2026-08-31,0.0138,False,Not flagged
CMP101647,Pharma,2026-08-31,0.0138,False,Not flagged
CMP100250,Construction,2026-08-31,0.0138,False,Not flagged
CMP100045,Pharma,2026-08-31,0.0138,False,Not flagged
CMP102765,FMCG,2026-08-31,0.0138,False,Not flagged
CMP102029,Logistics,2026-08-31,0.0138,False,Not flagged
CMP101444,Manufacturing,2026-08-31,0.0137,False,Not flagged
CMP102554,Retail,2026-08-31,0.0137,False,Not flagged
CMP102987,Logistics,2026-08-31,0.0137,False,Not flagged
CMP102400,Logistics,2026-08-31,0.0137,False,Not flagged
CMP101054,Retail,2026-08-31,0.0137,False,Not flagged
CMP101914,Manufacturing,2026-08-31,0.0137,False,Not flagged
CMP100181,FMCG,2026-08-31,0.0137,False,Not flagged
CMP101313,Manufacturing,2026-08-31,0.0137,False,Not flagged
CMP101460,Construction,2026-08-31,0.0136,False,Not flagged
CMP102491,IT Services,2026-08-31,0.0136,False,Not flagged
CMP100260,Manufacturing,2026-08-31,0.0136,False,Not flagged
CMP102739,Logistics,2026-08-31,0.0135,False,Not flagged
CMP102984,Manufacturing,2026-08-31,0.0135,False,Not flagged
CMP100977,IT Services,2026-08-31,0.0135,False,Not flagged
CMP101743,FMCG,2026-08-31,0.0135,False,Not flagged
CMP100293,Manufacturing,2026-08-31,0.0135,False,Not flagged
CMP100888,Manufacturing,2026-08-31,0.0135,False,Not flagged
CMP100460,Logistics,2026-08-31,0.0134,False,Not flagged
CMP102898,Logistics,2026-08-31,0.0134,False,Not flagged
CMP102954,IT Services,2026-08-31,0.0134,False,Not flagged
CMP100101,Construction,2026-08-31,0.0134,False,Not flagged
CMP102767,Construction,2026-08-31,0.0134,False,Not flagged
CMP100923,Logistics,2026-08-31,0.0134,False,Not flagged
CMP100956,Construction,2026-08-31,0.0134,False,Not flagged
CMP102592,Construction,2026-08-31,0.0134,False,Not flagged
CMP101098,Pharma,2026-08-31,0.0133,False,Not flagged
CMP101456,Retail,2026-08-31,0.0133,False,Not flagged
CMP100920,Manufacturing,2026-08-31,0.0133,False,Not flagged
CMP100095,Logistics,2026-08-31,0.0133,False,Not flagged
CMP100305,IT Services,2026-08-31,0.0133,False,Not flagged
CMP100922,Logistics,2026-08-31,0.0132,False,Not flagged
CMP101570,IT Services,2026-08-31,0.0132,False,Not flagged
CMP102105,Construction,2026-08-31,0.0131,False,Not flagged
CMP100973,FMCG,2026-08-31,0.0131,False,Not flagged
CMP100102,Retail,2026-08-31,0.0131,False,Not flagged
CMP101253,Logistics,2026-08-31,0.0131,False,Not flagged
CMP102633,Logistics,2026-08-31,0.0131,False,Not flagged
CMP101947,FMCG,2026-08-31,0.013,False,Not flagged
CMP102959,FMCG,2026-08-31,0.013,False,Not flagged
CMP102337,Retail,2026-08-31,0.013,False,Not flagged
CMP102808,Manufacturing,2026-08-31,0.013,False,Not flagged
CMP101731,Manufacturing,2026-08-31,0.013,False,Not flagged
CMP100403,Manufacturing,2026-08-31,0.013,False,Not flagged
CMP101573,Pharma,2026-08-31,0.0129,False,Not flagged
CMP102301,Construction,2026-08-31,0.0129,False,Not flagged
CMP100753,IT Services,2026-08-31,0.0128,False,Not flagged
CMP101415,Pharma,2026-08-31,0.0128,False,Not flagged
CMP102640,Construction,2026-08-31,0.0128,False,Not flagged
CMP101178,Manufacturing,2026-08-31,0.0128,False,Not flagged
CMP102933,FMCG,2026-08-31,0.0128,False,Not flagged
CMP100459,Logistics,2026-08-31,0.0128,False,Not flagged
CMP100754,Construction,2026-08-31,0.0128,False,Not flagged
CMP102809,Manufacturing,2026-08-31,0.0128,False,Not flagged
CMP100233,Logistics,2026-08-31,0.0128,False,Not flagged
CMP102794,Pharma,2026-08-31,0.0128,False,Not flagged
CMP100099,FMCG,2026-08-31,0.0128,False,Not flagged
CMP100813,Logistics,2026-08-31,0.0127,False,Not flagged
CMP101296,Manufacturing,2026-08-31,0.0127,False,Not flagged
CMP102870,Logistics,2026-08-31,0.0127,False,Not flagged
CMP100915,FMCG,2026-08-31,0.0127,False,Not flagged
CMP101630,IT Services,2026-08-31,0.0127,False,Not flagged
CMP100513,Retail,2026-08-31,0.0127,False,Not flagged
CMP100148,IT Services,2026-08-31,0.0127,False,Not flagged
CMP101925,Manufacturing,2026-08-31,0.0127,False,Not flagged
CMP102815,Logistics,2026-08-31,0.0126,False,Not flagged
CMP102428,Logistics,2026-08-31,0.0126,False,Not flagged
CMP100509,Manufacturing,2026-08-31,0.0126,False,Not flagged
CMP102988,Manufacturing,2026-08-31,0.0126,False,Not flagged
CMP100919,Logistics,2026-08-31,0.0126,False,Not flagged
CMP100527,FMCG,2026-08-31,0.0126,False,Not flagged
CMP100811,Manufacturing,2026-08-31,0.0126,False,Not flagged
CMP102367,IT Services,2026-08-31,0.0125,False,Not flagged
CMP102885,Retail,2026-08-31,0.0125,False,Not flagged
CMP100927,Pharma,2026-08-31,0.0125,False,Not flagged
CMP101543,Manufacturing,2026-08-31,0.0125,False,Not flagged
CMP100748,Pharma,2026-08-31,0.0125,False,Not flagged
CMP101629,IT Services,2026-08-31,0.0124,False,Not flagged
CMP101933,Pharma,2026-08-31,0.0124,False,Not flagged
CMP101926,Retail,2026-08-31,0.0124,False,Not flagged
CMP102158,IT Services,2026-08-31,0.0124,False,Not flagged
CMP101692,Retail,2026-08-31,0.0124,False,Not flagged
CMP101187,FMCG,2026-08-31,0.0124,False,Not flagged
CMP102634,Logistics,2026-08-31,0.0123,False,Not flagged
CMP102130,Manufacturing,2026-08-31,0.0123,False,Not flagged
CMP102384,Manufacturing,2026-08-31,0.0123,False,Not flagged
CMP100960,Logistics,2026-08-31,0.0123,False,Not flagged
CMP101059,Construction,2026-08-31,0.0123,False,Not flagged
CMP102091,Pharma,2026-08-31,0.0123,False,Not flagged
CMP102536,Pharma,2026-08-31,0.0122,False,Not flagged
CMP100782,IT Services,2026-08-31,0.0122,False,Not flagged
CMP102701,Logistics,2026-08-31,0.0122,False,Not flagged
CMP100082,Pharma,2026-08-31,0.0121,False,Not flagged
CMP100044,Pharma,2026-08-31,0.0121,False,Not flagged
CMP102232,Manufacturing,2026-08-31,0.0121,False,Not flagged
CMP101873,FMCG,2026-08-31,0.0121,False,Not flagged
CMP102945,IT Services,2026-08-31,0.0121,False,Not flagged
CMP101711,IT Services,2026-08-31,0.0121,False,Not flagged
CMP101468,Construction,2026-08-31,0.0121,False,Not flagged
CMP101700,FMCG,2026-08-31,0.0121,False,Not flagged
CMP100464,Logistics,2026-08-31,0.0121,False,Not flagged
CMP102341,Manufacturing,2026-08-31,0.0121,False,Not flagged
CMP101949,FMCG,2026-08-31,0.012,False,Not flagged
CMP100690,Retail,2026-08-31,0.012,False,Not flagged
CMP101279,Logistics,2026-08-31,0.012,False,Not flagged
CMP102902,Manufacturing,2026-08-31,0.012,False,Not flagged
CMP102981,Retail,2026-08-31,0.012,False,Not flagged
CMP101244,Retail,2026-08-31,0.012,False,Not flagged
CMP101584,Logistics,2026-08-31,0.012,False,Not flagged
CMP102810,Manufacturing,2026-08-31,0.012,False,Not flagged
CMP100007,Pharma,2026-08-31,0.012,False,Not flagged
CMP102965,Logistics,2026-08-31,0.0119,False,Not flagged
CMP100345,Pharma,2026-08-31,0.0119,False,Not flagged
CMP100103,FMCG,2026-08-31,0.0119,False,Not flagged
CMP101090,Retail,2026-08-31,0.0119,False,Not flagged
CMP101176,IT Services,2026-08-31,0.0119,False,Not flagged
CMP101376,Construction,2026-08-31,0.0118,False,Not flagged
CMP102252,IT Services,2026-08-31,0.0118,False,Not flagged
CMP101283,Logistics,2026-08-31,0.0118,False,Not flagged
CMP102693,FMCG,2026-08-31,0.0118,False,Not flagged
CMP102492,Manufacturing,2026-08-31,0.0118,False,Not flagged
CMP102071,IT Services,2026-08-31,0.0118,False,Not flagged
CMP101309,FMCG,2026-08-31,0.0118,False,Not flagged
CMP102573,Pharma,2026-08-31,0.0118,False,Not flagged
CMP102986,Manufacturing,2026-08-31,0.0118,False,Not flagged
CMP100163,Manufacturing,2026-08-31,0.0118,False,Not flagged
CMP102867,Logistics,2026-08-31,0.0117,False,Not flagged
CMP102368,Retail,2026-08-31,0.0117,False,Not flagged
CMP101776,Construction,2026-08-31,0.0117,False,Not flagged
CMP100771,Logistics,2026-08-31,0.0117,False,Not flagged
CMP100050,Manufacturing,2026-08-31,0.0117,False,Not flagged
CMP102010,Manufacturing,2026-08-31,0.0117,False,Not flagged
CMP101488,FMCG,2026-08-31,0.0116,False,Not flagged
CMP100671,Logistics,2026-08-31,0.0116,False,Not flagged
CMP100931,IT Services,2026-08-31,0.0116,False,Not flagged
CMP101239,Manufacturing,2026-08-31,0.0116,False,Not flagged
CMP102133,FMCG,2026-08-31,0.0116,False,Not flagged
CMP100437,IT Services,2026-08-31,0.0116,False,Not flagged
CMP101533,Construction,2026-08-31,0.0116,False,Not flagged
CMP100640,Construction,2026-08-31,0.0116,False,Not flagged
CMP100283,Retail,2026-08-31,0.0115,False,Not flagged
CMP101876,Retail,2026-08-31,0.0115,False,Not flagged
CMP101614,Pharma,2026-08-31,0.0115,False,Not flagged
CMP102890,Manufacturing,2026-08-31,0.0115,False,Not flagged
CMP100240,Pharma,2026-08-31,0.0115,False,Not flagged
CMP100132,Logistics,2026-08-31,0.0114,False,Not flagged
CMP101182,Manufacturing,2026-08-31,0.0114,False,Not flagged
CMP102089,IT Services,2026-08-31,0.0114,False,Not flagged
CMP102448,Logistics,2026-08-31,0.0114,False,Not flagged
CMP101264,Logistics,2026-08-31,0.0114,False,Not flagged
CMP101909,FMCG,2026-08-31,0.0114,False,Not flagged
CMP102511,IT Services,2026-08-31,0.0114,False,Not flagged
CMP100528,Construction,2026-08-31,0.0114,False,Not flagged
CMP100003,Construction,2026-08-31,0.0113,False,Not flagged
CMP101861,FMCG,2026-08-31,0.0113,False,Not flagged
CMP100717,Manufacturing,2026-08-31,0.0113,False,Not flagged
CMP101775,Logistics,2026-08-31,0.0113,False,Not flagged
CMP101206,Logistics,2026-08-31,0.0113,False,Not flagged
CMP102512,Manufacturing,2026-08-31,0.0113,False,Not flagged
CMP101758,FMCG,2026-08-31,0.0113,False,Not flagged
CMP101754,Retail,2026-08-31,0.0113,False,Not flagged
CMP101975,Manufacturing,2026-08-31,0.0113,False,Not flagged
CMP100949,Retail,2026-08-31,0.0113,False,Not flagged
CMP100938,FMCG,2026-08-31,0.0113,False,Not flagged
CMP102479,FMCG,2026-08-31,0.0112,False,Not flagged
CMP101991,Construction,2026-08-31,0.0112,False,Not flagged
CMP100733,IT Services,2026-08-31,0.0112,False,Not flagged
CMP100834,Construction,2026-08-31,0.0112,False,Not flagged
CMP100049,Manufacturing,2026-08-31,0.0112,False,Not flagged
CMP101828,FMCG,2026-08-31,0.0111,False,Not flagged
CMP101561,Logistics,2026-08-31,0.0111,False,Not flagged
CMP100366,Construction,2026-08-31,0.0111,False,Not flagged
CMP102518,Logistics,2026-08-31,0.0111,False,Not flagged
CMP100182,IT Services,2026-08-31,0.0111,False,Not flagged
CMP102515,Pharma,2026-08-31,0.0111,False,Not flagged
CMP102913,Construction,2026-08-31,0.011,False,Not flagged
CMP102493,FMCG,2026-08-31,0.011,False,Not flagged
CMP101125,Logistics,2026-08-31,0.011,False,Not flagged
CMP102467,Logistics,2026-08-31,0.011,False,Not flagged
CMP100892,Retail,2026-08-31,0.011,False,Not flagged
CMP100684,Logistics,2026-08-31,0.011,False,Not flagged
CMP100595,Retail,2026-08-31,0.0109,False,Not flagged
CMP100203,Manufacturing,2026-08-31,0.0109,False,Not flagged
CMP100963,Manufacturing,2026-08-31,0.0109,False,Not flagged
CMP101379,IT Services,2026-08-31,0.0109,False,Not flagged
CMP101807,IT Services,2026-08-31,0.0109,False,Not flagged
CMP101675,FMCG,2026-08-31,0.0109,False,Not flagged
CMP100389,Pharma,2026-08-31,0.0108,False,Not flagged
CMP102882,Logistics,2026-08-31,0.0108,False,Not flagged
CMP102540,IT Services,2026-08-31,0.0108,False,Not flagged
CMP102803,Logistics,2026-08-31,0.0108,False,Not flagged
CMP101308,Manufacturing,2026-08-31,0.0108,False,Not flagged
CMP101635,IT Services,2026-08-31,0.0108,False,Not flagged
CMP100604,FMCG,2026-08-31,0.0107,False,Not flagged
CMP102284,Manufacturing,2026-08-31,0.0107,False,Not flagged
CMP101138,Manufacturing,2026-08-31,0.0107,False,Not flagged
CMP100886,IT Services,2026-08-31,0.0107,False,Not flagged
CMP102379,Construction,2026-08-31,0.0107,False,Not flagged
CMP101351,Pharma,2026-08-31,0.0107,False,Not flagged
CMP100019,Logistics,2026-08-31,0.0106,False,Not flagged
CMP102114,Manufacturing,2026-08-31,0.0106,False,Not flagged
CMP100869,Manufacturing,2026-08-31,0.0106,False,Not flagged
CMP100874,Construction,2026-08-31,0.0106,False,Not flagged
CMP101971,FMCG,2026-08-31,0.0106,False,Not flagged
CMP100458,Pharma,2026-08-31,0.0106,False,Not flagged
CMP100670,Manufacturing,2026-08-31,0.0105,False,Not flagged
CMP100196,Logistics,2026-08-31,0.0105,False,Not flagged
CMP102734,Retail,2026-08-31,0.0105,False,Not flagged
CMP102205,Logistics,2026-08-31,0.0105,False,Not flagged
CMP100743,Manufacturing,2026-08-31,0.0105,False,Not flagged
CMP101605,Retail,2026-08-31,0.0104,False,Not flagged
CMP100707,Pharma,2026-08-31,0.0104,False,Not flagged
CMP100680,Manufacturing,2026-08-31,0.0104,False,Not flagged
CMP101315,Construction,2026-08-31,0.0104,False,Not flagged
CMP100136,FMCG,2026-08-31,0.0104,False,Not flagged
CMP101749,IT Services,2026-08-31,0.0104,False,Not flagged
CMP100292,FMCG,2026-08-31,0.0104,False,Not flagged
CMP101248,FMCG,2026-08-31,0.0104,False,Not flagged
CMP101249,FMCG,2026-08-31,0.0104,False,Not flagged
CMP101276,Manufacturing,2026-08-31,0.0104,False,Not flagged
CMP100314,Retail,2026-08-31,0.0104,False,Not flagged
